filename,collector_id,split,n_segments,positive_labels
002949.wav,793708d11a7fc18d,train,49,41
002950.wav,793708d11a7fc18d,train,57,61
002951.wav,793708d11a7fc18d,train,37,42
002952.wav,793708d11a7fc18d,train,37,31
002953.wav,793708d11a7fc18d,train,50,122
002954.wav,793708d11a7fc18d,train,36,57
002955.wav,580868afc7bf8e44,test,68,70
002956.wav,580868afc7bf8e44,test,67,86
002957.wav,580868afc7bf8e44,test,68,62
002958.wav,580868afc7bf8e44,test,68,56
002959.wav,580868afc7bf8e44,test,68,74
002960.wav,580868afc7bf8e44,test,66,66
002961.wav,580868afc7bf8e44,test,68,67
002962.wav,580868afc7bf8e44,test,68,60
002963.wav,580868afc7bf8e44,test,58,71
002964.wav,580868afc7bf8e44,test,68,98
002965.wav,cbc8125411c3e155,train,40,81
002966.wav,cbc8125411c3e155,train,58,100
002967.wav,cbc8125411c3e155,train,41,51
002968.wav,cbc8125411c3e155,train,63,131
002969.wav,cbc8125411c3e155,train,53,58
002970.wav,cbc8125411c3e155,train,56,48
002971.wav,cbc8125411c3e155,train,41,44
002972.wav,cbc8125411c3e155,train,52,67
002973.wav,fc95f5d2c86159e0,validation,33,23
002974.wav,fc95f5d2c86159e0,validation,49,37
002975.wav,fc95f5d2c86159e0,validation,31,32
002977.wav,fc95f5d2c86159e0,validation,43,10
002978.wav,fc95f5d2c86159e0,validation,40,63
002979.wav,fc95f5d2c86159e0,validation,63,50
002980.wav,fc95f5d2c86159e0,validation,30,23
002981.wav,4f95052700e25282,train,43,42
002982.wav,4f95052700e25282,train,51,60
002983.wav,4f95052700e25282,train,51,106
002984.wav,4f95052700e25282,train,48,40
002985.wav,4f95052700e25282,train,33,25
002986.wav,4f95052700e25282,train,56,77
002987.wav,4f95052700e25282,train,31,33
002988.wav,4f95052700e25282,train,32,48
002989.wav,4f95052700e25282,train,43,123
002990.wav,4f95052700e25282,train,56,105
002991.wav,e32915a09873f4e7,train,54,13
002993.wav,e32915a09873f4e7,train,52,29
002994.wav,e32915a09873f4e7,train,65,57
002995.wav,e32915a09873f4e7,train,48,28
002996.wav,e32915a09873f4e7,train,65,34
002997.wav,e32915a09873f4e7,train,32,25
002998.wav,e32915a09873f4e7,train,59,60
002999.wav,eeb12b7ed714f500,validation,52,39
003000.wav,eeb12b7ed714f500,validation,35,56
003001.wav,eeb12b7ed714f500,validation,40,41
003002.wav,eeb12b7ed714f500,validation,43,40
003003.wav,eeb12b7ed714f500,validation,33,41
003004.wav,eeb12b7ed714f500,validation,33,33
003005.wav,eeb12b7ed714f500,validation,32,21
003006.wav,eeb12b7ed714f500,validation,46,51
003007.wav,bc93b21a8e7810e2,train,43,52
003008.wav,bc93b21a8e7810e2,train,44,39
003009.wav,bc93b21a8e7810e2,train,59,44
003010.wav,bc93b21a8e7810e2,train,39,61
003011.wav,bc93b21a8e7810e2,train,58,69
003012.wav,bc93b21a8e7810e2,train,51,43
003013.wav,bc93b21a8e7810e2,train,67,89
003014.wav,bc93b21a8e7810e2,train,69,85
003015.wav,0ada14bcb30cabc5,train,63,87
003016.wav,0ada14bcb30cabc5,train,57,55
003017.wav,0ada14bcb30cabc5,train,55,50
003018.wav,0ada14bcb30cabc5,train,55,41
003019.wav,0ada14bcb30cabc5,train,52,50
003020.wav,0ada14bcb30cabc5,train,51,75
003021.wav,0ada14bcb30cabc5,train,53,43
003022.wav,0ada14bcb30cabc5,train,67,40
003023.wav,0ada14bcb30cabc5,train,35,55
003024.wav,0ada14bcb30cabc5,train,62,134
003025.wav,3e56151c8961488d,train,62,95
003026.wav,3e56151c8961488d,train,68,41
003027.wav,3e56151c8961488d,train,70,96
003028.wav,3e56151c8961488d,train,56,66
003029.wav,3e56151c8961488d,train,62,96
003030.wav,3e56151c8961488d,train,63,66
003031.wav,3e56151c8961488d,train,69,66
003032.wav,3e56151c8961488d,train,61,38
003033.wav,f5cf80f0bca29517,train,31,35
003034.wav,f5cf80f0bca29517,train,34,56
003035.wav,f5cf80f0bca29517,train,30,47
003037.wav,f5cf80f0bca29517,train,32,53
003038.wav,f5cf80f0bca29517,train,47,40
003039.wav,f5cf80f0bca29517,train,33,37
003040.wav,f5cf80f0bca29517,train,31,42
003049.wav,2880dbc95687334b,test,44,41
003050.wav,2880dbc95687334b,test,51,82
003051.wav,2880dbc95687334b,test,41,32
003052.wav,2880dbc95687334b,test,43,34
003053.wav,2880dbc95687334b,test,43,69
003054.wav,2880dbc95687334b,test,34,47
003055.wav,2880dbc95687334b,test,35,39
003056.wav,2880dbc95687334b,test,47,40
003057.wav,0758e3e003e3e5de,train,44,39
003058.wav,0758e3e003e3e5de,train,45,54
003059.wav,0758e3e003e3e5de,train,31,40
003060.wav,0758e3e003e3e5de,train,32,51
003061.wav,0758e3e003e3e5de,train,44,69
003062.wav,0758e3e003e3e5de,train,30,42
003063.wav,0758e3e003e3e5de,train,37,43
003064.wav,0758e3e003e3e5de,train,42,32
003065.wav,cdd0ababd97e629a,validation,32,37
003066.wav,cdd0ababd97e629a,validation,41,69
003067.wav,cdd0ababd97e629a,validation,55,56
003068.wav,cdd0ababd97e629a,validation,35,30
003069.wav,cdd0ababd97e629a,validation,66,49
003070.wav,cdd0ababd97e629a,validation,33,27
003071.wav,cdd0ababd97e629a,validation,33,33
003072.wav,cdd0ababd97e629a,validation,36,57
003073.wav,cdd0ababd97e629a,validation,48,44
003074.wav,cdd0ababd97e629a,validation,48,80
003075.wav,04d6c4738cd1814c,train,56,80
003076.wav,04d6c4738cd1814c,train,35,55
003077.wav,04d6c4738cd1814c,train,64,58
003078.wav,04d6c4738cd1814c,train,42,44
003079.wav,04d6c4738cd1814c,train,60,36
003080.wav,04d6c4738cd1814c,train,48,51
003081.wav,04d6c4738cd1814c,train,32,31
003082.wav,04d6c4738cd1814c,train,68,47
003083.wav,04d6c4738cd1814c,train,68,111
003084.wav,04d6c4738cd1814c,train,58,77
003113.wav,fa0e1057e1917ba0,train,38,51
003114.wav,fa0e1057e1917ba0,train,34,30
003115.wav,fa0e1057e1917ba0,train,40,61
003116.wav,fa0e1057e1917ba0,train,55,53
003117.wav,fa0e1057e1917ba0,train,39,61
003118.wav,fa0e1057e1917ba0,train,41,20
003119.wav,fa0e1057e1917ba0,train,34,31
003120.wav,fa0e1057e1917ba0,train,32,34
003121.wav,fa0e1057e1917ba0,train,31,72
003122.wav,fa0e1057e1917ba0,train,32,87
003123.wav,7a09be50fa2b6673,train,56,93
003124.wav,7a09be50fa2b6673,train,47,44
003125.wav,7a09be50fa2b6673,train,44,57
003126.wav,7a09be50fa2b6673,train,52,30
003127.wav,7a09be50fa2b6673,train,67,32
003128.wav,7a09be50fa2b6673,train,68,86
003129.wav,7a09be50fa2b6673,train,55,56
003130.wav,7a09be50fa2b6673,train,57,88
003131.wav,7a09be50fa2b6673,train,56,102
003132.wav,7a09be50fa2b6673,train,40,93
003133.wav,06df562730e79078,train,46,49
003134.wav,06df562730e79078,train,44,36
003135.wav,06df562730e79078,train,33,22
003136.wav,06df562730e79078,train,41,30
003137.wav,06df562730e79078,train,33,36
003138.wav,06df562730e79078,train,40,35
003139.wav,06df562730e79078,train,40,45
003140.wav,06df562730e79078,train,50,27
003141.wav,06df562730e79078,train,47,79
003142.wav,06df562730e79078,train,46,108
003143.wav,06e7c13cf4117790,train,48,95
003144.wav,06e7c13cf4117790,train,27,33
003145.wav,06e7c13cf4117790,train,28,33
003146.wav,06e7c13cf4117790,train,60,59
003147.wav,06e7c13cf4117790,train,31,22
003148.wav,06e7c13cf4117790,train,48,58
003149.wav,06e7c13cf4117790,train,56,56
003150.wav,06e7c13cf4117790,train,30,36
003151.wav,06e7c13cf4117790,train,47,58
003152.wav,06e7c13cf4117790,train,47,76
003163.wav,bd3e9a4b7375334e,train,35,35
003166.wav,bd3e9a4b7375334e,train,51,32
003167.wav,bd3e9a4b7375334e,train,51,49
003168.wav,bd3e9a4b7375334e,train,40,55
003169.wav,bd3e9a4b7375334e,train,47,62
003170.wav,bd3e9a4b7375334e,train,33,53
003171.wav,cadfbd35fa6ac49f,train,60,97
003172.wav,cadfbd35fa6ac49f,train,45,62
003173.wav,cadfbd35fa6ac49f,train,55,86
003174.wav,cadfbd35fa6ac49f,train,62,64
003175.wav,cadfbd35fa6ac49f,train,66,59
003176.wav,cadfbd35fa6ac49f,train,43,38
003177.wav,cadfbd35fa6ac49f,train,49,50
003178.wav,cadfbd35fa6ac49f,train,66,68
003179.wav,2af4b805f62e7f34,test,67,59
003180.wav,2af4b805f62e7f34,test,32,49
003181.wav,2af4b805f62e7f34,test,40,53
003182.wav,2af4b805f62e7f34,test,31,18
003183.wav,2af4b805f62e7f34,test,39,42
003184.wav,2af4b805f62e7f34,test,36,33
003185.wav,2af4b805f62e7f34,test,46,18
003186.wav,2af4b805f62e7f34,test,49,25
003187.wav,2af4b805f62e7f34,test,32,53
003188.wav,2af4b805f62e7f34,test,42,67
003216.wav,a3a142dfbca1ff68,train,32,25
003217.wav,a3a142dfbca1ff68,train,31,43
003218.wav,a3a142dfbca1ff68,train,42,64
003219.wav,a3a142dfbca1ff68,train,36,40
003220.wav,a3a142dfbca1ff68,train,33,58
003221.wav,a3a142dfbca1ff68,train,36,25
003222.wav,a3a142dfbca1ff68,train,30,18
003223.wav,a3a142dfbca1ff68,train,29,32
003232.wav,f75536e2993f93cb,train,30,30
003233.wav,f75536e2993f93cb,train,44,44
003234.wav,f75536e2993f93cb,train,31,31
003235.wav,f75536e2993f93cb,train,34,38
003236.wav,f75536e2993f93cb,train,32,39
003237.wav,f75536e2993f93cb,train,30,36
003238.wav,f75536e2993f93cb,train,31,28
003239.wav,f75536e2993f93cb,train,34,76
003240.wav,d5983bb02105e2cf,train,47,71
003241.wav,d5983bb02105e2cf,train,44,43
003242.wav,d5983bb02105e2cf,train,34,33
003244.wav,d5983bb02105e2cf,train,51,49
003245.wav,d5983bb02105e2cf,train,46,46
003246.wav,d5983bb02105e2cf,train,40,40
003247.wav,d5983bb02105e2cf,train,53,94
003249.wav,68ed399d64c57b3e,train,37,43
003250.wav,68ed399d64c57b3e,train,45,41
003251.wav,68ed399d64c57b3e,train,45,59
003252.wav,68ed399d64c57b3e,train,48,85
003253.wav,68ed399d64c57b3e,train,36,32
003254.wav,68ed399d64c57b3e,train,57,36
003255.wav,68ed399d64c57b3e,train,57,47
003256.wav,68ed399d64c57b3e,train,31,85
003257.wav,68ed399d64c57b3e,train,41,97
003258.wav,1f285124217f2ce9,train,36,36
003259.wav,1f285124217f2ce9,train,67,75
003260.wav,1f285124217f2ce9,train,28,31
003261.wav,1f285124217f2ce9,train,37,36
003262.wav,1f285124217f2ce9,train,41,41
003263.wav,1f285124217f2ce9,train,55,81
003264.wav,1f285124217f2ce9,train,50,72
003265.wav,1f285124217f2ce9,train,46,38
003300.wav,b0d61fcaa9845ba0,train,45,69
003301.wav,b0d61fcaa9845ba0,train,36,39
003302.wav,b0d61fcaa9845ba0,train,37,46
003303.wav,b0d61fcaa9845ba0,train,46,71
003304.wav,b0d61fcaa9845ba0,train,56,58
003305.wav,b0d61fcaa9845ba0,train,30,30
003306.wav,b0d61fcaa9845ba0,train,41,21
003307.wav,b0d61fcaa9845ba0,train,41,40
003308.wav,b0d61fcaa9845ba0,train,36,112
003309.wav,b0d61fcaa9845ba0,train,30,40
003310.wav,a1ccbe8b61daaf71,test,66,49
003313.wav,a1ccbe8b61daaf71,test,55,63
003314.wav,a1ccbe8b61daaf71,test,49,65
003315.wav,a1ccbe8b61daaf71,test,65,50
003316.wav,a1ccbe8b61daaf71,test,59,65
003318.wav,a1ccbe8b61daaf71,test,63,135
003319.wav,a1ccbe8b61daaf71,test,51,171
003320.wav,28c83a36ced5f088,train,42,24
003321.wav,28c83a36ced5f088,train,35,20
003322.wav,28c83a36ced5f088,train,41,29
003323.wav,28c83a36ced5f088,train,32,32
003324.wav,28c83a36ced5f088,train,32,53
003325.wav,28c83a36ced5f088,train,35,45
003326.wav,28c83a36ced5f088,train,37,51
003327.wav,28c83a36ced5f088,train,38,31
003328.wav,28c83a36ced5f088,train,30,44
003329.wav,28c83a36ced5f088,train,40,66
003330.wav,82638109d0cf47e7,train,59,59
003331.wav,82638109d0cf47e7,train,38,44
003332.wav,82638109d0cf47e7,train,56,100
003333.wav,82638109d0cf47e7,train,65,102
003334.wav,82638109d0cf47e7,train,57,68
003335.wav,82638109d0cf47e7,train,64,48
003336.wav,82638109d0cf47e7,train,49,27
003337.wav,82638109d0cf47e7,train,61,36
003338.wav,82638109d0cf47e7,train,69,139
003339.wav,82638109d0cf47e7,train,61,81
003358.wav,e0a5a0b636864507,train,60,81
003359.wav,e0a5a0b636864507,train,55,80
003360.wav,e0a5a0b636864507,train,42,38
003361.wav,e0a5a0b636864507,train,32,54
003362.wav,e0a5a0b636864507,train,29,46
003363.wav,e0a5a0b636864507,train,34,42
003364.wav,e0a5a0b636864507,train,31,42
003365.wav,e0a5a0b636864507,train,30,105
003366.wav,e0a5a0b636864507,train,37,100
003367.wav,e0a5a0b636864507,train,39,105
003368.wav,0d58c1c41c2a582a,train,35,25
003369.wav,0d58c1c41c2a582a,train,38,45
003370.wav,0d58c1c41c2a582a,train,45,38
003371.wav,0d58c1c41c2a582a,train,62,60
003372.wav,0d58c1c41c2a582a,train,44,41
003373.wav,0d58c1c41c2a582a,train,60,103
003374.wav,0d58c1c41c2a582a,train,55,74
003375.wav,0d58c1c41c2a582a,train,69,52
003376.wav,0d58c1c41c2a582a,train,66,114
003377.wav,0d58c1c41c2a582a,train,61,137
003378.wav,55d540c2ac092af4,train,31,47
003379.wav,55d540c2ac092af4,train,36,29
003380.wav,55d540c2ac092af4,train,33,32
003381.wav,55d540c2ac092af4,train,40,60
003382.wav,55d540c2ac092af4,train,37,48
003383.wav,55d540c2ac092af4,train,33,37
003384.wav,55d540c2ac092af4,train,40,45
003385.wav,55d540c2ac092af4,train,34,52
003386.wav,55d540c2ac092af4,train,32,64
003387.wav,55d540c2ac092af4,train,49,100
003406.wav,112869dc01db5dd7,test,58,69
003407.wav,112869dc01db5dd7,test,31,25
003408.wav,112869dc01db5dd7,test,32,35
003409.wav,112869dc01db5dd7,test,41,37
003410.wav,112869dc01db5dd7,test,37,26
003411.wav,112869dc01db5dd7,test,36,21
003412.wav,112869dc01db5dd7,test,39,53
003413.wav,112869dc01db5dd7,test,43,57
003414.wav,a0e55d626d8cc6e3,test,63,101
003415.wav,a0e55d626d8cc6e3,test,52,52
003416.wav,a0e55d626d8cc6e3,test,34,65
003417.wav,a0e55d626d8cc6e3,test,41,83
003418.wav,a0e55d626d8cc6e3,test,55,107
003419.wav,a0e55d626d8cc6e3,test,31,40
003420.wav,a0e55d626d8cc6e3,test,47,43
003421.wav,a0e55d626d8cc6e3,test,35,24
003422.wav,a0e55d626d8cc6e3,test,44,38
003423.wav,a0e55d626d8cc6e3,test,30,49
003442.wav,2533173268c2692e,train,59,75
003443.wav,2533173268c2692e,train,58,69
003444.wav,2533173268c2692e,train,55,48
003445.wav,2533173268c2692e,train,58,73
003446.wav,2533173268c2692e,train,45,64
003447.wav,2533173268c2692e,train,56,45
003448.wav,2533173268c2692e,train,52,67
003449.wav,2533173268c2692e,train,62,38
003450.wav,2a63bfaf8677a5d2,train,35,40
003451.wav,2a63bfaf8677a5d2,train,38,57
003452.wav,2a63bfaf8677a5d2,train,37,43
003453.wav,2a63bfaf8677a5d2,train,41,49
003454.wav,2a63bfaf8677a5d2,train,43,71
003455.wav,2a63bfaf8677a5d2,train,32,31
003457.wav,2a63bfaf8677a5d2,train,31,33
003458.wav,47cf9c05b6dbc7fc,train,42,50
003459.wav,47cf9c05b6dbc7fc,train,50,74
003460.wav,47cf9c05b6dbc7fc,train,45,64
003461.wav,47cf9c05b6dbc7fc,train,55,50
003462.wav,47cf9c05b6dbc7fc,train,69,66
003463.wav,47cf9c05b6dbc7fc,train,40,54
003464.wav,47cf9c05b6dbc7fc,train,61,52
003465.wav,47cf9c05b6dbc7fc,train,34,56
003466.wav,47cf9c05b6dbc7fc,train,33,61
003467.wav,47cf9c05b6dbc7fc,train,53,151
003468.wav,b17bd09fc3dd12f1,train,57,57
003469.wav,b17bd09fc3dd12f1,train,68,72
003470.wav,b17bd09fc3dd12f1,train,41,20
003471.wav,b17bd09fc3dd12f1,train,41,46
003472.wav,b17bd09fc3dd12f1,train,32,37
003473.wav,b17bd09fc3dd12f1,train,47,25
003474.wav,b17bd09fc3dd12f1,train,47,90
003475.wav,b17bd09fc3dd12f1,train,46,39
003484.wav,c40d3a38b84015c5,train,55,74
003485.wav,c40d3a38b84015c5,train,32,41
003486.wav,c40d3a38b84015c5,train,70,66
003487.wav,c40d3a38b84015c5,train,45,16
003488.wav,c40d3a38b84015c5,train,57,60
003489.wav,c40d3a38b84015c5,train,55,57
003490.wav,c40d3a38b84015c5,train,35,42
003491.wav,c40d3a38b84015c5,train,39,25
003492.wav,c40d3a38b84015c5,train,43,74
003493.wav,c40d3a38b84015c5,train,46,104
003502.wav,5c805c80c2c08579,train,31,22
003503.wav,5c805c80c2c08579,train,55,35
003504.wav,5c805c80c2c08579,train,37,36
003505.wav,5c805c80c2c08579,train,44,44
003506.wav,5c805c80c2c08579,train,39,31
003507.wav,5c805c80c2c08579,train,40,59
003508.wav,5c805c80c2c08579,train,43,67
003509.wav,5c805c80c2c08579,train,34,32
003510.wav,5c805c80c2c08579,train,41,78
003511.wav,5c805c80c2c08579,train,37,67
003538.wav,b42f6d43f426afbb,test,61,52
003539.wav,b42f6d43f426afbb,test,55,82
003540.wav,b42f6d43f426afbb,test,57,49
003541.wav,b42f6d43f426afbb,test,37,27
003542.wav,b42f6d43f426afbb,test,60,41
003543.wav,b42f6d43f426afbb,test,63,36
003544.wav,b42f6d43f426afbb,test,47,58
003545.wav,b42f6d43f426afbb,test,41,37
003546.wav,b42f6d43f426afbb,test,45,66
003547.wav,f0bf33de3988bcef,train,54,88
003548.wav,f0bf33de3988bcef,train,60,82
003549.wav,f0bf33de3988bcef,train,25,25
003550.wav,f0bf33de3988bcef,train,37,34
003551.wav,f0bf33de3988bcef,train,41,23
003552.wav,f0bf33de3988bcef,train,42,46
003553.wav,f0bf33de3988bcef,train,41,55
003554.wav,f0bf33de3988bcef,train,24,24
003555.wav,13074cd904a5a99b,train,59,60
003556.wav,13074cd904a5a99b,train,50,64
003557.wav,13074cd904a5a99b,train,65,90
003558.wav,13074cd904a5a99b,train,66,88
003559.wav,13074cd904a5a99b,train,67,38
003560.wav,13074cd904a5a99b,train,56,48
003561.wav,13074cd904a5a99b,train,67,52
003562.wav,13074cd904a5a99b,train,42,38
003563.wav,13074cd904a5a99b,train,66,116
003564.wav,13074cd904a5a99b,train,50,108
003565.wav,aa9f079cd1d5bf13,validation,58,65
003566.wav,aa9f079cd1d5bf13,validation,41,46
003567.wav,aa9f079cd1d5bf13,validation,67,48
003568.wav,aa9f079cd1d5bf13,validation,57,58
003569.wav,aa9f079cd1d5bf13,validation,57,95
003570.wav,aa9f079cd1d5bf13,validation,64,69
003571.wav,aa9f079cd1d5bf13,validation,43,45
003572.wav,aa9f079cd1d5bf13,validation,67,121
003573.wav,aa9f079cd1d5bf13,validation,48,133
003574.wav,aa9f079cd1d5bf13,validation,58,153
003576.wav,f52b27f823c56efa,train,34,32
003577.wav,f52b27f823c56efa,train,52,66
003578.wav,f52b27f823c56efa,train,34,33
003580.wav,f52b27f823c56efa,train,44,58
003581.wav,f52b27f823c56efa,train,65,36
003582.wav,f52b27f823c56efa,train,37,41
003583.wav,f4b5f0a710931062,train,60,77
003584.wav,f4b5f0a710931062,train,64,60
003585.wav,f4b5f0a710931062,train,41,56
003586.wav,f4b5f0a710931062,train,40,40
003587.wav,f4b5f0a710931062,train,38,39
003588.wav,f4b5f0a710931062,train,66,78
003589.wav,f4b5f0a710931062,train,54,53
003590.wav,f4b5f0a710931062,train,66,62
003601.wav,ea5e02b2852a30cf,train,34,55
003602.wav,ea5e02b2852a30cf,train,37,37
003603.wav,ea5e02b2852a30cf,train,41,29
003604.wav,ea5e02b2852a30cf,train,42,38
003605.wav,ea5e02b2852a30cf,train,41,43
003606.wav,ea5e02b2852a30cf,train,32,18
003607.wav,ea5e02b2852a30cf,train,34,44
003608.wav,ea5e02b2852a30cf,train,36,33
003609.wav,ea5e02b2852a30cf,train,42,79
003610.wav,ea5e02b2852a30cf,train,68,149
003611.wav,9226e34b0edf5672,validation,66,58
003612.wav,9226e34b0edf5672,validation,68,30
003613.wav,9226e34b0edf5672,validation,54,117
003614.wav,9226e34b0edf5672,validation,62,59
003615.wav,9226e34b0edf5672,validation,48,76
003616.wav,9226e34b0edf5672,validation,45,30
003617.wav,9226e34b0edf5672,validation,54,58
003618.wav,9226e34b0edf5672,validation,68,66
003619.wav,9226e34b0edf5672,validation,40,63
003620.wav,a11ff4fbb02bfe90,train,29,27
003621.wav,a11ff4fbb02bfe90,train,66,59
003622.wav,a11ff4fbb02bfe90,train,41,38
003623.wav,a11ff4fbb02bfe90,train,43,33
003624.wav,a11ff4fbb02bfe90,train,23,29
003625.wav,a11ff4fbb02bfe90,train,46,34
003626.wav,a11ff4fbb02bfe90,train,29,22
003627.wav,a11ff4fbb02bfe90,train,39,39
003628.wav,a11ff4fbb02bfe90,train,30,21
003629.wav,a11ff4fbb02bfe90,train,50,70
003630.wav,337b1a7140d61379,train,32,38
003631.wav,337b1a7140d61379,train,36,19
003632.wav,337b1a7140d61379,train,42,22
003633.wav,337b1a7140d61379,train,30,45
003634.wav,337b1a7140d61379,train,31,25
003635.wav,337b1a7140d61379,train,39,25
003637.wav,337b1a7140d61379,train,39,35
003639.wav,337b1a7140d61379,train,45,49
003640.wav,e0ff3d6a30d200c5,test,30,43
003641.wav,e0ff3d6a30d200c5,test,33,23
003642.wav,e0ff3d6a30d200c5,test,31,33
003643.wav,e0ff3d6a30d200c5,test,32,38
003644.wav,e0ff3d6a30d200c5,test,33,12
003645.wav,e0ff3d6a30d200c5,test,37,31
003646.wav,e0ff3d6a30d200c5,test,37,52
003647.wav,e0ff3d6a30d200c5,test,32,42
003648.wav,e0ff3d6a30d200c5,test,38,30
003649.wav,e0ff3d6a30d200c5,test,34,41
003650.wav,9489af293c7e34c2,test,48,47
003651.wav,9489af293c7e34c2,test,60,41
003652.wav,9489af293c7e34c2,test,36,13
003653.wav,9489af293c7e34c2,test,51,28
003654.wav,9489af293c7e34c2,test,61,74
003655.wav,9489af293c7e34c2,test,61,108
003656.wav,9489af293c7e34c2,test,38,59
003657.wav,9489af293c7e34c2,test,44,75
003658.wav,9489af293c7e34c2,test,51,61
003659.wav,9489af293c7e34c2,test,39,62
003669.wav,3413a651ac6b5aa7,test,37,30
003670.wav,3413a651ac6b5aa7,test,29,56
003672.wav,3413a651ac6b5aa7,test,42,76
003673.wav,3413a651ac6b5aa7,test,35,31
003674.wav,3413a651ac6b5aa7,test,38,37
003675.wav,521aa0e58c49977c,train,68,42
003676.wav,521aa0e58c49977c,train,62,47
003677.wav,521aa0e58c49977c,train,62,75
003679.wav,521aa0e58c49977c,train,62,42
003680.wav,521aa0e58c49977c,train,62,41
003681.wav,521aa0e58c49977c,train,61,37
003682.wav,521aa0e58c49977c,train,62,49
003683.wav,521aa0e58c49977c,train,64,81
003684.wav,521aa0e58c49977c,train,62,90
003685.wav,9291ddae7442589b,train,36,26
003686.wav,9291ddae7442589b,train,32,44
003687.wav,9291ddae7442589b,train,33,49
003688.wav,9291ddae7442589b,train,36,35
003689.wav,9291ddae7442589b,train,37,28
003690.wav,9291ddae7442589b,train,32,35
003691.wav,9291ddae7442589b,train,40,32
003692.wav,9291ddae7442589b,train,33,28
003693.wav,9291ddae7442589b,train,35,62
003694.wav,9291ddae7442589b,train,31,56
003695.wav,495fc0c17b5565e2,train,59,57
003696.wav,495fc0c17b5565e2,train,51,36
003697.wav,495fc0c17b5565e2,train,37,46
003698.wav,495fc0c17b5565e2,train,45,35
003699.wav,495fc0c17b5565e2,train,46,86
003700.wav,495fc0c17b5565e2,train,37,25
003701.wav,495fc0c17b5565e2,train,50,44
003702.wav,495fc0c17b5565e2,train,46,14
003703.wav,495fc0c17b5565e2,train,52,56
003714.wav,38dc5f403e4789e5,train,56,75
003715.wav,38dc5f403e4789e5,train,40,52
003716.wav,38dc5f403e4789e5,train,35,61
003717.wav,38dc5f403e4789e5,train,47,71
003718.wav,38dc5f403e4789e5,train,55,95
003719.wav,38dc5f403e4789e5,train,43,64
003720.wav,38dc5f403e4789e5,train,33,22
003721.wav,38dc5f403e4789e5,train,41,59
003722.wav,38dc5f403e4789e5,train,39,75
003723.wav,38dc5f403e4789e5,train,44,120
003724.wav,7942ed2af209bce3,train,40,40
003725.wav,7942ed2af209bce3,train,30,38
003726.wav,7942ed2af209bce3,train,36,33
003727.wav,7942ed2af209bce3,train,39,37
003728.wav,7942ed2af209bce3,train,36,25
003729.wav,7942ed2af209bce3,train,45,70
003730.wav,7942ed2af209bce3,train,36,37
003731.wav,7942ed2af209bce3,train,41,68
003732.wav,7942ed2af209bce3,train,53,115
003733.wav,7942ed2af209bce3,train,32,51
003734.wav,25d92d992b42b288,train,59,61
003735.wav,25d92d992b42b288,train,36,28
003736.wav,25d92d992b42b288,train,38,35
003737.wav,25d92d992b42b288,train,34,25
003738.wav,25d92d992b42b288,train,43,40
003739.wav,25d92d992b42b288,train,40,41
003740.wav,25d92d992b42b288,train,43,56
003741.wav,25d92d992b42b288,train,31,62
003742.wav,5803ccd31aaa2d65,validation,59,56
003743.wav,5803ccd31aaa2d65,validation,29,53
003744.wav,5803ccd31aaa2d65,validation,56,32
003745.wav,5803ccd31aaa2d65,validation,50,55
003746.wav,5803ccd31aaa2d65,validation,56,77
003747.wav,5803ccd31aaa2d65,validation,53,55
003748.wav,5803ccd31aaa2d65,validation,52,88
003749.wav,5803ccd31aaa2d65,validation,39,41
003750.wav,5803ccd31aaa2d65,validation,66,119
003751.wav,5803ccd31aaa2d65,validation,32,64
003762.wav,019ed7776ccbba70,train,35,47
003763.wav,019ed7776ccbba70,train,48,62
003764.wav,019ed7776ccbba70,train,33,40
003765.wav,019ed7776ccbba70,train,47,85
003766.wav,019ed7776ccbba70,train,39,47
003767.wav,019ed7776ccbba70,train,29,35
003768.wav,019ed7776ccbba70,train,45,30
003769.wav,019ed7776ccbba70,train,40,39
003770.wav,26a242adaa5bb590,train,54,46
003771.wav,26a242adaa5bb590,train,37,36
003772.wav,26a242adaa5bb590,train,44,59
003773.wav,26a242adaa5bb590,train,69,74
003774.wav,26a242adaa5bb590,train,49,80
003775.wav,26a242adaa5bb590,train,57,49
003776.wav,26a242adaa5bb590,train,66,78
003777.wav,26a242adaa5bb590,train,66,75
003778.wav,26a242adaa5bb590,train,68,64
003779.wav,26a242adaa5bb590,train,64,42
003780.wav,c40197c11ee897a4,train,44,42
003781.wav,c40197c11ee897a4,train,26,25
003782.wav,c40197c11ee897a4,train,29,37
003783.wav,c40197c11ee897a4,train,30,39
003784.wav,c40197c11ee897a4,train,55,39
003785.wav,c40197c11ee897a4,train,39,79
003786.wav,c40197c11ee897a4,train,36,30
003787.wav,c40197c11ee897a4,train,41,30
003788.wav,c40197c11ee897a4,train,39,42
003789.wav,c40197c11ee897a4,train,32,38
003790.wav,0c3dfc7492943bb9,test,66,73
003791.wav,0c3dfc7492943bb9,test,62,170
003792.wav,0c3dfc7492943bb9,test,53,65
003793.wav,0c3dfc7492943bb9,test,68,36
003794.wav,0c3dfc7492943bb9,test,66,22
003795.wav,0c3dfc7492943bb9,test,54,61
003796.wav,0c3dfc7492943bb9,test,59,51
003797.wav,0c3dfc7492943bb9,test,39,45
003798.wav,97c3d786e5ee5467,train,38,50
003799.wav,97c3d786e5ee5467,train,45,49
